Date,Open,High,Low,Close,Volume,Day,Month,Year,% Change,MM_7,MM_15,Delta_7,Delta_15,Delta_MM,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5,Raised,Next Raised
2025-03-05,54.04083520533575,54.10820549686951,53.30938108096134,53.501869201660156,13843400,5,3,2025,0.7978262180395435,54.53167561122349,54.00169372558594,-1.029806409563335,-0.49982452392578125,0.5299818856375538,54.08895492553711,54.87815475463867,53.9900016784668,54.439998626708984,53.7599983215332,1,1
2025-03-06,53.549988935733225,54.39693444216635,53.46336946721841,54.08895492553711,17678400,6,3,2025,1.0973181547435207,54.262193407331196,54.06842269897461,-0.17323848179408685,0.02053222656250142,0.19377070835658827,54.87815475463867,53.9900016784668,54.439998626708984,53.7599983215332,54.5,1,1
2025-03-07,53.87721945598761,55.1957570356804,53.463371278110834,54.87815475463867,25480600,7,3,2025,1.4590776068571287,54.17832401820591,54.21150512695313,0.6998307364327587,0.666649627685544,-0.033181108747214694,53.9900016784668,54.439998626708984,53.7599983215332,54.5,56.290000915527344,1,0
2025-03-10,54.22999954223633,54.54999923706055,53.25,53.9900016784668,23626600,10,3,2025,-1.6184091468505524,54.04457092285156,54.29088592529297,-0.054569244384765625,-0.3008842468261719,-0.24631500244140625,54.439998626708984,53.7599983215332,54.5,56.290000915527344,57.099998474121094,0,1
2025-03-11,54.08000183105469,54.720001220703125,53.40999984741211,54.439998626708984,23060100,11,3,2025,0.8334820045424518,54.02322442190988,54.34829508463542,0.4167742047991041,0.09170354207356723,-0.32507066272553686,53.7599983215332,54.5,56.290000915527344,57.099998474121094,57.52000045776367,1,0
2025-03-12,54.5,54.5,53.150001525878906,53.7599983215332,18825700,12,3,2025,-1.2490821497599502,53.96248190743582,54.37961959838867,-0.20248358590261972,-0.6196212768554688,-0.417137690952849,54.5,56.290000915527344,57.099998474121094,57.52000045776367,57.41999816894531,0,1
2025-03-13,53.880001068115234,55.15999984741211,53.70000076293945,54.5,20584600,13,3,2025,1.3764912603622559,54.16556821550642,54.436537170410155,0.3344317844935816,0.06346282958984517,-0.2709689549037364,56.290000915527344,57.099998474121094,57.52000045776367,57.41999816894531,57.2400016784668,1,1
2025-03-14,55.20000076293945,56.40999984741211,55.15999984741211,56.290000915527344,31789300,14,3,2025,3.284405349591446,54.56387274605887,54.615996551513675,1.726128169468474,1.674004364013669,-0.052123805454804994,57.099998474121094,57.52000045776367,57.41999816894531,57.2400016784668,57.45000076293945,1,1
2025-03-17,56.290000915527344,57.2400016784668,56.13999938964844,57.099998474121094,23191800,17,3,2025,1.438972367062652,54.99402182442801,54.71792246500651,2.1059766496930834,2.3820760091145843,0.2760993594215009,57.52000045776367,57.41999816894531,57.2400016784668,57.45000076293945,57.150001525878906,1,1
2025-03-18,57.20000076293945,57.560001373291016,56.619998931884766,57.52000045776367,18165300,18,3,2025,0.7355551573839936,55.37142835344587,54.820900472005206,2.1485721043178003,2.6990999857584654,0.5505278814406651,57.41999816894531,57.2400016784668,57.45000076293945,57.150001525878906,57.34000015258789,1,0
2025-03-19,57.349998474121094,57.54999923706055,56.849998474121094,57.41999816894531,23211900,19,3,2025,-0.17385655080408569,55.86142785208566,54.95121765136719,1.558570316859651,2.468780517578125,0.910210200718474,57.2400016784668,57.45000076293945,57.150001525878906,57.34000015258789,57.689998626708984,0,0
2025-03-20,57.040000915527344,57.4900016784668,56.779998779296875,57.2400016784668,17283200,20,3,2025,-0.31347352180144394,56.26142828805106,55.10546620686849,0.9785733904157397,2.134535471598305,1.1559620811825653,57.45000076293945,57.150001525878906,57.34000015258789,57.689998626708984,58.150001525878906,0,1
2025-03-21,56.95000076293945,57.45000076293945,56.83000183105469,57.45000076293945,30524100,21,3,2025,0.36687470006078193,56.78857149396624,55.29617131551107,0.6614292689732153,2.153829447428386,1.4924001784551706,57.150001525878906,57.34000015258789,57.689998626708984,58.150001525878906,57.560001373291016,1,0
2025-03-24,57.95000076293945,58.2400016784668,56.959999084472656,57.150001525878906,18646500,24,3,2025,-0.5221918765474953,57.167143140520366,55.49382502237956,-0.017141614641460023,1.6561765034993456,1.6733181181408057,57.34000015258789,57.689998626708984,58.150001525878906,57.560001373291016,56.70000076293945,0,1
2025-03-25,57.31999969482422,57.75,57.11000061035156,57.34000015258789,15615800,25,3,2025,0.3324560308593405,57.31714303152902,55.77793197631836,0.022857121058869723,1.562068176269534,1.5392110552106644,57.689998626708984,58.150001525878906,57.560001373291016,56.70000076293945,57.189998626708984,1,1
2025-03-26,57.400001525878906,58.040000915527344,57.38999938964844,57.689998626708984,29401600,26,3,2025,0.610391477484673,57.401428767613005,56.05714060465495,0.2885698590959791,1.6328580220540374,1.3442881629580583,58.150001525878906,57.560001373291016,56.70000076293945,57.189998626708984,56.93000030517578,1,1
2025-03-27,58.0,58.45000076293945,57.61000061035156,58.150001525878906,15345300,27,3,2025,0.7973702723524712,57.491428920200896,56.327877044677734,0.6585726056780103,1.8221244812011719,1.1635518755231615,57.560001373291016,56.70000076293945,57.189998626708984,56.93000030517578,54.869998931884766,1,0
2025-03-28,58.099998474121094,58.380001068115234,57.560001373291016,57.560001373291016,31146000,28,3,2025,-1.0146176046535782,57.51142937796457,56.506666819254555,0.04857199532644785,1.0533345540364607,1.0047625587100129,56.70000076293945,57.189998626708984,56.93000030517578,54.869998931884766,52.68000030517578,0,0
2025-03-31,56.720001220703125,57.02000045776367,56.029998779296875,56.70000076293945,20469300,31,3,2025,-1.4940941449501421,57.434286390032085,56.68733342488607,-0.7342856270926319,0.012667338053383048,0.746952965146015,57.189998626708984,56.93000030517578,54.869998931884766,52.68000030517578,52.04999923706055,0,1
2025-04-01,57.099998474121094,57.93000030517578,56.95000076293945,57.189998626708984,12354800,1,4,2025,0.8641937516336018,57.39714322771345,56.8706667582194,-0.2071446010044653,0.3193318684895843,0.5264764694940496,56.93000030517578,54.869998931884766,52.68000030517578,52.04999923706055,49.20000076293945,1,0
2025-04-02,57.209999084472656,57.29999923706055,56.599998474121094,56.93000030517578,13197700,2,4,2025,-0.4546220104502341,57.36571448189871,57.082000223795575,-0.4357141767229322,-0.15199991861979356,0.28371425810313866,54.869998931884766,52.68000030517578,52.04999923706055,49.20000076293945,51.849998474121094,0,0
2025-04-03,56.0,56.439998626708984,54.7599983215332,54.869998931884766,32351100,3,4,2025,-3.618481226503223,57.012857164655415,57.106666819254556,-2.1428582327706494,-2.2366678873697907,-0.09380965459914137,52.68000030517578,52.04999923706055,49.20000076293945,51.849998474121094,52.779998779296875,0,0
2025-04-04,53.220001220703125,53.52000045776367,51.599998474121094,52.68000030517578,45819600,4,4,2025,-3.9912496251870433,56.2971431187221,56.86600011189778,-3.617142813546316,-4.185999806722002,-0.5688569931756859,52.04999923706055,49.20000076293945,51.849998474121094,52.779998779296875,53.65999984741211,0,0
2025-04-07,51.709999084472656,53.47999954223633,51.16999816894531,52.04999923706055,35942800,7,4,2025,-1.1959017928352966,55.42571422031948,56.52933349609375,-3.3757149832589306,-4.479334259033202,-1.103619275774271,49.20000076293945,51.849998474121094,52.779998779296875,53.65999984741211,54.36000061035156,0,0
2025-04-08,52.349998474121094,52.810001373291016,49.02000045776367,49.20000076293945,46815300,8,4,2025,-5.475501471461774,54.23142841884068,55.974666849772134,-5.031427655901226,-6.774666086832681,-1.7432384309314557,51.849998474121094,52.779998779296875,53.65999984741211,54.36000061035156,53.810001373291016,0,1
2025-04-09,49.150001525878906,52.060001373291016,48.77000045776367,51.849998474121094,56491900,9,4,2025,5.386174126195931,53.53857094900949,55.60333353678386,-1.688572474888396,-3.7533350626627637,-2.064762587774368,52.779998779296875,53.65999984741211,54.36000061035156,53.810001373291016,52.560001373291016,1,1
2025-04-10,52.099998474121094,53.2400016784668,51.459999084472656,52.779998779296875,38010400,10,4,2025,1.7936361283404034,52.90857097080776,55.306000010172525,-0.12857219151088373,-2.52600123087565,-2.3974290393647664,53.65999984741211,54.36000061035156,53.810001373291016,52.560001373291016,52.880001068115234,1,1
2025-04-11,52.560001373291016,54.150001525878906,52.560001373291016,53.65999984741211,22129900,11,4,2025,1.6673002812959803,52.44142804827009,55.0533332824707,1.218571799142019,-1.3933334350585938,-2.611905234200613,54.36000061035156,53.810001373291016,52.560001373291016,52.880001068115234,53.81999969482422,1,1
2025-04-14,54.400001525878906,54.880001068115234,54.189998626708984,54.36000061035156,19994800,14,4,2025,1.3045113025158095,52.36857114519392,54.867333221435544,1.991429465157644,-0.5073326110839815,-2.4987620762416256,53.810001373291016,52.560001373291016,52.880001068115234,53.81999969482422,54.459999084472656,1,0
2025-04-15,54.380001068115234,54.650001525878906,53.529998779296875,53.810001373291016,17471900,15,4,2025,-1.0117719479123988,52.52999986921038,54.63199996948242,1.2800015040806372,-0.8219985961914062,-2.1020001002720434,52.560001373291016,52.880001068115234,53.81999969482422,54.459999084472656,55.310001373291016,0,0
2025-04-16,53.52000045776367,53.63999938964844,52.41999816894531,52.560001373291016,23105900,16,4,2025,-2.322988232853762,52.602857317243306,54.29000015258789,-0.04285594395228998,-1.7299987792968778,-1.6871428353445879,52.880001068115234,53.81999969482422,54.459999084472656,55.310001373291016,53.849998474121094,0,1
2025-04-17,52.779998779296875,53.31999969482422,52.560001373291016,52.880001068115234,23172400,17,4,2025,0.6088274095571666,53.12857164655413,53.93866678873698,-0.24857057843889407,-1.0586657206217467,-0.8100951421828526,53.81999969482422,54.459999084472656,55.310001373291016,53.849998474121094,54.040000915527344,1,1
2025-04-22,53.15999984741211,54.290000915527344,52.7599983215332,53.81999969482422,16780900,22,4,2025,1.7776070493988216,53.410000392368865,53.68933334350586,0.4099993024553541,0.1306663513183608,-0.2793329511369933,54.459999084472656,55.310001373291016,53.849998474121094,54.040000915527344,53.84000015258789,1,1
2025-04-23,54.900001525878906,55.349998474121094,54.400001525878906,54.459999084472656,18377400,23,4,2025,1.1891478879179296,53.6500004359654,53.539999898274736,0.8099986485072534,0.91999918619792,0.11000053769066653,55.310001373291016,53.849998474121094,54.040000915527344,53.84000015258789,52.86000061035156,1,1
2025-04-24,54.45000076293945,55.66999816894531,54.310001373291016,55.310001373291016,19621700,24,4,2025,1.5607827820560916,53.885714939662385,53.414666748046876,1.4242864336286303,1.8953346252441392,0.4710481916155089,53.849998474121094,54.040000915527344,53.84000015258789,52.86000061035156,52.79999923706055,1,0
2025-04-25,54.5,54.619998931884766,53.63999938964844,53.849998474121094,26162200,25,4,2025,-2.639672505730495,53.812857491629465,53.20933329264323,0.03714098249162845,0.6406651814778641,0.6035241989862357,54.040000915527344,53.84000015258789,52.86000061035156,52.79999923706055,52.959999084472656,0,1
2025-04-28,53.900001525878906,54.18000030517578,53.630001068115234,54.040000915527344,12001900,28,4,2025,0.3528364842898979,53.8457145690918,53.15400009155273,0.19428634643554688,0.8860008239746122,0.6917144775390653,53.84000015258789,52.86000061035156,52.79999923706055,52.959999084472656,53.0,1,0
2025-04-29,54.209999084472656,54.34000015258789,53.84000015258789,53.84000015258789,11816200,29,4,2025,-0.37009763055348976,54.028571537562776,53.23133341471354,-0.18857138497488535,0.6086667378743513,0.7972381228492367,52.86000061035156,52.79999923706055,52.959999084472656,53.0,52.900001525878906,0,0
2025-04-30,52.599998474121094,53.25,52.209999084472656,52.86000061035156,18774400,30,4,2025,-1.8202071683858012,54.02571432931082,53.28533350626628,-1.1657137189592603,-0.425332895914714,0.7403808230445463,52.79999923706055,52.959999084472656,53.0,52.900001525878906,52.7400016784668,0,0
2025-05-02,53.2599983215332,53.560001373291016,52.54999923706055,52.79999923706055,17135800,2,5,2025,-0.1135099746466195,53.87999997820173,53.525333404541016,-1.080000741141184,-0.7253341674804688,0.3546665736607153,52.959999084472656,53.0,52.900001525878906,52.7400016784668,52.95000076293945,0,1
2025-05-05,52.900001525878906,53.08000183105469,52.72999954223633,52.959999084472656,12201600,5,5,2025,0.30303001841676114,53.665714263916016,53.59933344523112,-0.7057151794433594,-0.6393343607584612,0.0663808186848982,53.0,52.900001525878906,52.7400016784668,52.95000076293945,54.279998779296875,1,1
2025-05-06,52.9900016784668,53.58000183105469,52.91999816894531,53.0,12065000,6,5,2025,0.07553043092682898,53.33571406773159,53.614000193277995,-0.33571406773158685,-0.6140001932779953,-0.2782861255464084,52.900001525878906,52.7400016784668,52.95000076293945,54.279998779296875,55.16999816894531,1,0
2025-05-07,53.54999923706055,53.54999923706055,52.65999984741211,52.900001525878906,11240100,7,5,2025,-0.1886763662662161,53.2000002179827,53.563333638509114,-0.2999986921037916,-0.6633321126302079,-0.36333342052641626,52.7400016784668,52.95000076293945,54.279998779296875,55.16999816894531,54.900001525878906,0,0
2025-05-08,52.900001525878906,53.29999923706055,52.66999816894531,52.7400016784668,15414600,8,5,2025,-0.30245716974853787,53.014286041259766,53.4553337097168,-0.27428436279296875,-0.71533203125,-0.44104766845703125,52.95000076293945,54.279998779296875,55.16999816894531,54.900001525878906,55.470001220703125,0,1
